time,Autopilot Firmware version,Autopilot capabilities (supports ftp),Global Location,Global Location (relative altitude),Local Location,Attitude,Velocity,GPS,Groundspeed,Airspeed,Gimbal status,Battery,EKF OK?,Last Heartbeat,Rangefinder,Rangefinder distance,Rangefinder voltage,Heading,Is Armable?,System status,Mode,Armed,
2017_07_18__14-54-47_080,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194375;lon=-86.2401323;alt=250.7,LocationGlobalRelative:lat=41.5194375;lon=-86.2401323;alt=0.22,LocationLocal:north=-17.2525787354;east=-26.4448432922;down=-5.27418518066,Attitude:pitch=0.0124496258795;yaw=3.13756322861;roll=0.0120548093691,[0.0; -0.07; 0.0],GPSInfo:fix=4;num_sat=11,0.0360555127263,0.0360555127263,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,1.029528038,Rangefinder: distance=None; voltage=None,None,None,179,True,CRITICAL,ALT_HOLD,False
2017_07_18__14-56-59_980,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194282;lon=-86.2401241;alt=250.12,LocationGlobalRelative:lat=41.5194282;lon=-86.2401241;alt=-0.36,LocationLocal:north=-18.279668808;east=-25.7572574615;down=-5.34409046173,Attitude:pitch=0.00658915005624;yaw=-3.11360788345;roll=0.00888428743929,[-0.04; -0.01; 0.0],GPSInfo:fix=4;num_sat=11,0.0640312358737,0.0640312358737,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.943430488,Rangefinder: distance=None; voltage=None,None,None,181,True,CRITICAL,ALT_HOLD,False
2017_07_18__14-57-00_080,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194282;lon=-86.2401241;alt=250.12,LocationGlobalRelative:lat=41.5194282;lon=-86.2401241;alt=-0.36,LocationLocal:north=-18.279668808;east=-25.7572574615;down=-5.34409046173,Attitude:pitch=0.00658915005624;yaw=-3.11360788345;roll=0.00888428743929,[-0.04; -0.01; 0.0],GPSInfo:fix=4;num_sat=11,0.0640312358737,0.0640312358737,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.050741391,Rangefinder: distance=None; voltage=None,None,None,181,True,CRITICAL,ALT_HOLD,False
2017_07_18__14-57-00_180,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194282;lon=-86.2401243;alt=250.1,LocationGlobalRelative:lat=41.5194282;lon=-86.2401243;alt=-0.38,LocationLocal:north=-18.282245636;east=-25.7717723846;down=-5.35171222687,Attitude:pitch=0.00658915005624;yaw=-3.11360788345;roll=0.00888428743929,[-0.04; -0.01; 0.0],GPSInfo:fix=4;num_sat=11,0.0640312358737,0.0640312358737,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.153370354,Rangefinder: distance=None; voltage=None,None,None,181,True,CRITICAL,ALT_HOLD,False
2017_07_18__14-57-00_280,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194282;lon=-86.2401243;alt=250.1,LocationGlobalRelative:lat=41.5194282;lon=-86.2401243;alt=-0.38,LocationLocal:north=-18.282245636;east=-25.7717723846;down=-5.35171222687,Attitude:pitch=0.00661155767739;yaw=-3.11363053322;roll=0.00886947754771,[-0.04; -0.01; 0.0],GPSInfo:fix=4;num_sat=11,0.0424264073372,0.0424264073372,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.257495954999,Rangefinder: distance=None; voltage=None,None,None,181,True,CRITICAL,ALT_HOLD,False
2017_07_18__14-57-00_380,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194282;lon=-86.2401243;alt=250.1,LocationGlobalRelative:lat=41.5194282;lon=-86.2401243;alt=-0.38,LocationLocal:north=-18.282245636;east=-25.7717723846;down=-5.35171222687,Attitude:pitch=0.00661155767739;yaw=-3.11363053322;roll=0.00886947754771,[-0.04; -0.01; 0.0],GPSInfo:fix=4;num_sat=11,0.0424264073372,0.0424264073372,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.361997096999,Rangefinder: distance=None; voltage=None,None,None,181,True,CRITICAL,ALT_HOLD,False
2017_07_18__14-57-00_479,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194282;lon=-86.2401243;alt=250.1,LocationGlobalRelative:lat=41.5194282;lon=-86.2401243;alt=-0.38,LocationLocal:north=-18.282245636;east=-25.7717723846;down=-5.35171222687,Attitude:pitch=0.00661155767739;yaw=-3.11363053322;roll=0.00886947754771,[-0.04; -0.01; 0.0],GPSInfo:fix=4;num_sat=11,0.0424264073372,0.0424264073372,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.465617131999,Rangefinder: distance=None; voltage=None,None,None,181,True,CRITICAL,ALT_HOLD,False
2017_07_18__14-57-00_580,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194282;lon=-86.2401243;alt=250.1,LocationGlobalRelative:lat=41.5194282;lon=-86.2401243;alt=-0.38,LocationLocal:north=-18.282245636;east=-25.7717723846;down=-5.35171222687,Attitude:pitch=0.00661155767739;yaw=-3.11363053322;roll=0.00886947754771,[-0.04; -0.01; 0.0],GPSInfo:fix=4;num_sat=11,0.0424264073372,0.0424264073372,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.566892184,Rangefinder: distance=None; voltage=None,None,None,181,True,CRITICAL,ALT_HOLD,False
2017_07_18__14-57-00_680,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194282;lon=-86.2401243;alt=250.1,LocationGlobalRelative:lat=41.5194282;lon=-86.2401243;alt=-0.38,LocationLocal:north=-18.282245636;east=-25.7717723846;down=-5.35171222687,Attitude:pitch=0.00661155767739;yaw=-3.11363053322;roll=0.00886947754771,[-0.04; -0.01; 0.0],GPSInfo:fix=4;num_sat=11,0.0424264073372,0.0424264073372,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.670124231,Rangefinder: distance=None; voltage=None,None,None,181,True,CRITICAL,ALT_HOLD,False
2017_07_18__14-57-00_780,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194281;lon=-86.2401243;alt=250.07,LocationGlobalRelative:lat=41.5194281;lon=-86.2401243;alt=-0.41,LocationLocal:north=-18.2900485992;east=-25.7790470123;down=-5.35344552994,Attitude:pitch=0.00661155767739;yaw=-3.11363053322;roll=0.00886947754771,[-0.04; -0.01; 0.0],GPSInfo:fix=4;num_sat=11,0.0424264073372,0.0424264073372,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.773502405999,Rangefinder: distance=None; voltage=None,None,None,181,True,CRITICAL,ALT_HOLD,False
2017_07_18__14-57-00_880,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194281;lon=-86.2401243;alt=250.07,LocationGlobalRelative:lat=41.5194281;lon=-86.2401243;alt=-0.41,LocationLocal:north=-18.2900485992;east=-25.7790470123;down=-5.35344552994,Attitude:pitch=0.00656765326858;yaw=-3.11361551285;roll=0.00881080608815,[-0.04; -0.01; 0.0],GPSInfo:fix=4;num_sat=11,0.0424264073372,0.0424264073372,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.877346540999,Rangefinder: distance=None; voltage=None,None,None,181,True,CRITICAL,ALT_HOLD,False
2017_07_18__14-57-00_979,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194281;lon=-86.2401243;alt=250.07,LocationGlobalRelative:lat=41.5194281;lon=-86.2401243;alt=-0.41,LocationLocal:north=-18.2900485992;east=-25.7790470123;down=-5.35344552994,Attitude:pitch=0.00656765326858;yaw=-3.11361551285;roll=0.00881080608815,[-0.04; -0.01; 0.0],GPSInfo:fix=4;num_sat=11,0.0424264073372,0.0424264073372,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.978655997,Rangefinder: distance=None; voltage=None,None,None,181,True,CRITICAL,ALT_HOLD,False
2017_07_18__14-57-01_079,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194281;lon=-86.2401243;alt=250.07,LocationGlobalRelative:lat=41.5194281;lon=-86.2401243;alt=-0.41,LocationLocal:north=-18.2900485992;east=-25.7790470123;down=-5.35344552994,Attitude:pitch=0.00656765326858;yaw=-3.11361551285;roll=0.00881080608815,[-0.04; -0.01; 0.0],GPSInfo:fix=4;num_sat=11,0.0943398103118,0.0943398103118,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,1.07995642,Rangefinder: distance=None; voltage=None,None,None,181,True,CRITICAL,ALT_HOLD,False
2017_07_18__14-57-01_180,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194281;lon=-86.2401243;alt=250.07,LocationGlobalRelative:lat=41.5194281;lon=-86.2401243;alt=-0.41,LocationLocal:north=-18.2900485992;east=-25.7790470123;down=-5.35344552994,Attitude:pitch=0.00656765326858;yaw=-3.11361551285;roll=0.00881080608815,[-0.04; -0.01; 0.0],GPSInfo:fix=4;num_sat=11,0.0943398103118,0.0943398103118,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.0508372710001,Rangefinder: distance=None; voltage=None,None,None,181,True,CRITICAL,ALT_HOLD,False
2017_07_18__14-57-01_280,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194281;lon=-86.2401243;alt=250.07,LocationGlobalRelative:lat=41.5194281;lon=-86.2401243;alt=-0.41,LocationLocal:north=-18.2900485992;east=-25.7790470123;down=-5.35344552994,Attitude:pitch=0.00656765326858;yaw=-3.11361551285;roll=0.00881080608815,[-0.04; -0.01; 0.0],GPSInfo:fix=4;num_sat=11,0.0943398103118,0.0943398103118,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.102884497001,Rangefinder: distance=None; voltage=None,None,None,181,True,CRITICAL,ALT_HOLD,False
2017_07_18__14-57-01_379,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194285;lon=-86.2401246;alt=250.03,LocationGlobalRelative:lat=41.5194285;lon=-86.2401246;alt=-0.45,LocationLocal:north=-18.2507534027;east=-25.7967472076;down=-5.34126901627,Attitude:pitch=0.00656765326858;yaw=-3.11361551285;roll=0.00881080608815,[-0.02; -0.02; 0.0],GPSInfo:fix=4;num_sat=11,0.0943398103118,0.0943398103118,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.205932403001,Rangefinder: distance=None; voltage=None,None,None,181,True,CRITICAL,ALT_HOLD,False
2017_07_18__14-57-01_480,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194285;lon=-86.2401246;alt=250.03,LocationGlobalRelative:lat=41.5194285;lon=-86.2401246;alt=-0.45,LocationLocal:north=-18.2507534027;east=-25.7967472076;down=-5.34126901627,Attitude:pitch=0.00656765326858;yaw=-3.11361551285;roll=0.00881080608815,[-0.02; -0.02; 0.0],GPSInfo:fix=4;num_sat=11,0.0943398103118,0.0943398103118,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.30868882,Rangefinder: distance=None; voltage=None,None,None,181,True,CRITICAL,ALT_HOLD,False
2017_07_18__14-57-01_579,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194285;lon=-86.2401246;alt=250.03,LocationGlobalRelative:lat=41.5194285;lon=-86.2401246;alt=-0.45,LocationLocal:north=-18.2507534027;east=-25.7967472076;down=-5.34126901627,Attitude:pitch=0.00724300555885;yaw=-3.11365461349;roll=0.00887594651431,[-0.02; -0.02; 0.0],GPSInfo:fix=4;num_sat=11,0.0943398103118,0.0943398103118,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.410369591001,Rangefinder: distance=None; voltage=None,None,None,181,True,CRITICAL,ALT_HOLD,False
2017_07_18__14-57-01_680,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194285;lon=-86.2401246;alt=250.03,LocationGlobalRelative:lat=41.5194285;lon=-86.2401246;alt=-0.45,LocationLocal:north=-18.2507534027;east=-25.7967472076;down=-5.34126901627,Attitude:pitch=0.00724300555885;yaw=-3.11365461349;roll=0.00887594651431,[-0.02; -0.02; 0.0],GPSInfo:fix=4;num_sat=11,0.0943398103118,0.0943398103118,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.511640749,Rangefinder: distance=None; voltage=None,None,None,181,True,CRITICAL,ALT_HOLD,False
2017_07_18__14-57-01_780,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194285;lon=-86.2401246;alt=250.03,LocationGlobalRelative:lat=41.5194285;lon=-86.2401246;alt=-0.45,LocationLocal:north=-18.2507534027;east=-25.7967472076;down=-5.34126901627,Attitude:pitch=0.00724300555885;yaw=-3.11365461349;roll=0.00887594651431,[-0.02; -0.02; 0.0],GPSInfo:fix=4;num_sat=11,0.0799999982119,0.0799999982119,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.612814772,Rangefinder: distance=None; voltage=None,None,None,181,True,CRITICAL,ALT_HOLD,False
2017_07_18__14-57-01_879,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194285;lon=-86.2401246;alt=250.03,LocationGlobalRelative:lat=41.5194285;lon=-86.2401246;alt=-0.45,LocationLocal:north=-18.2507534027;east=-25.7967472076;down=-5.34126901627,Attitude:pitch=0.00724300555885;yaw=-3.11365461349;roll=0.00887594651431,[-0.02; -0.02; 0.0],GPSInfo:fix=4;num_sat=11,0.0799999982119,0.0799999982119,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.715720735,Rangefinder: distance=None; voltage=None,None,None,181,True,CRITICAL,ALT_HOLD,False
2017_07_18__14-57-01_980,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194285;lon=-86.2401246;alt=250.03,LocationGlobalRelative:lat=41.5194285;lon=-86.2401246;alt=-0.45,LocationLocal:north=-18.2507534027;east=-25.7967472076;down=-5.34126901627,Attitude:pitch=0.00724300555885;yaw=-3.11365461349;roll=0.00887594651431,[-0.02; -0.02; 0.0],GPSInfo:fix=4;num_sat=11,0.0799999982119,0.0799999982119,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.81835466,Rangefinder: distance=None; voltage=None,None,None,181,True,CRITICAL,ALT_HOLD,False
2017_07_18__14-57-02_079,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194286;lon=-86.2401244;alt=249.97,LocationGlobalRelative:lat=41.5194286;lon=-86.2401244;alt=-0.51,LocationLocal:north=-18.2352924347;east=-25.7876148224;down=-5.30902576447,Attitude:pitch=0.00724300555885;yaw=-3.11365461349;roll=0.00887594651431,[-0.02; -0.01; 0.0],GPSInfo:fix=4;num_sat=11,0.0799999982119,0.0799999982119,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.921796080001,Rangefinder: distance=None; voltage=None,None,None,181,True,CRITICAL,ALT_HOLD,False
2017_07_18__14-57-02_179,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194286;lon=-86.2401244;alt=249.97,LocationGlobalRelative:lat=41.5194286;lon=-86.2401244;alt=-0.51,LocationLocal:north=-18.2352924347;east=-25.7876148224;down=-5.30902576447,Attitude:pitch=0.00724300555885;yaw=-3.11365461349;roll=0.00887594651431,[-0.02; -0.01; 0.0],GPSInfo:fix=4;num_sat=11,0.0799999982119,0.0799999982119,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,1.023928234,Rangefinder: distance=None; voltage=None,None,None,181,True,CRITICAL,ALT_HOLD,False
2017_07_18__14-57-02_280,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194286;lon=-86.2401244;alt=249.97,LocationGlobalRelative:lat=41.5194286;lon=-86.2401244;alt=-0.51,LocationLocal:north=-18.2352924347;east=-25.7876148224;down=-5.30902576447,Attitude:pitch=0.00724300555885;yaw=-3.11365461349;roll=0.00887594651431,[-0.02; -0.01; 0.0],GPSInfo:fix=4;num_sat=11,0.0799999982119,0.0799999982119,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,1.130177568,Rangefinder: distance=None; voltage=None,None,None,181,True,CRITICAL,ALT_HOLD,False
2017_07_18__14-57-02_381,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194286;lon=-86.2401244;alt=249.97,LocationGlobalRelative:lat=41.5194286;lon=-86.2401244;alt=-0.51,LocationLocal:north=-18.2352924347;east=-25.7876148224;down=-5.30902576447,Attitude:pitch=0.00724300555885;yaw=-3.11365461349;roll=0.00887594651431,[-0.02; -0.01; 0.0],GPSInfo:fix=4;num_sat=11,0.0799999982119,0.0799999982119,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,1.233114949,Rangefinder: distance=None; voltage=None,None,None,181,True,CRITICAL,ALT_HOLD,False
2017_07_18__14-57-02_480,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194286;lon=-86.2401244;alt=249.97,LocationGlobalRelative:lat=41.5194286;lon=-86.2401244;alt=-0.51,LocationLocal:north=-18.2352924347;east=-25.7876148224;down=-5.30902576447,Attitude:pitch=0.00729234144092;yaw=-3.11356377602;roll=0.00863453838974,[-0.02; -0.01; 0.0],GPSInfo:fix=4;num_sat=11,0.0799999982119,0.0799999982119,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,1.33557279,Rangefinder: distance=None; voltage=None,None,None,181,True,CRITICAL,ALT_HOLD,False
2017_07_18__14-57-02_579,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194286;lon=-86.2401244;alt=249.97,LocationGlobalRelative:lat=41.5194286;lon=-86.2401244;alt=-0.51,LocationLocal:north=-18.2352924347;east=-25.7876148224;down=-5.30902576447,Attitude:pitch=0.00729234144092;yaw=-3.11356377602;roll=0.00863453838974,[-0.02; -0.01; 0.0],GPSInfo:fix=4;num_sat=11,0.0799999982119,0.0799999982119,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,1.436853893,Rangefinder: distance=None; voltage=None,None,None,181,True,CRITICAL,ALT_HOLD,False
2017_07_18__14-57-02_680,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194286;lon=-86.2401244;alt=249.97,LocationGlobalRelative:lat=41.5194286;lon=-86.2401244;alt=-0.51,LocationLocal:north=-18.2352924347;east=-25.7876148224;down=-5.30902576447,Attitude:pitch=0.00729234144092;yaw=-3.11356377602;roll=0.00863453838974,[-0.02; -0.01; 0.0],GPSInfo:fix=4;num_sat=11,0.126491099596,0.126491099596,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,1.538024506,Rangefinder: distance=None; voltage=None,None,None,181,True,CRITICAL,ALT_HOLD,False
2017_07_18__14-57-02_780,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194286;lon=-86.2401244;alt=249.97,LocationGlobalRelative:lat=41.5194286;lon=-86.2401244;alt=-0.51,LocationLocal:north=-18.2352924347;east=-25.7876148224;down=-5.30902576447,Attitude:pitch=0.00729234144092;yaw=-3.11356377602;roll=0.00863453838974,[-0.02; -0.01; 0.0],GPSInfo:fix=4;num_sat=11,0.126491099596,0.126491099596,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.0513258149995,Rangefinder: distance=None; voltage=None,None,None,181,True,CRITICAL,ALT_HOLD,False
2017_07_18__14-57-02_879,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194289;lon=-86.2401242;alt=249.92,LocationGlobalRelative:lat=41.5194289;lon=-86.2401242;alt=-0.56,LocationLocal:north=-18.2015419006;east=-25.7710571289;down=-5.28349924088,Attitude:pitch=0.00729234144092;yaw=-3.11356377602;roll=0.00863453838974,[0.0; 0.0; 0.0],GPSInfo:fix=4;num_sat=11,0.126491099596,0.126491099596,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.154993321,Rangefinder: distance=None; voltage=None,None,None,181,True,CRITICAL,ALT_HOLD,False
2017_07_18__14-57-02_981,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194289;lon=-86.2401242;alt=249.92,LocationGlobalRelative:lat=41.5194289;lon=-86.2401242;alt=-0.56,LocationLocal:north=-18.2015419006;east=-25.7710571289;down=-5.28349924088,Attitude:pitch=0.00761644542217;yaw=-3.11359524727;roll=0.00844295602292,[0.0; 0.0; 0.0],GPSInfo:fix=4;num_sat=11,0.0447213575244,0.0447213575244,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.257509481,Rangefinder: distance=None; voltage=None,None,None,181,True,CRITICAL,ALT_HOLD,False
2017_07_18__14-57-03_079,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194289;lon=-86.2401242;alt=249.92,LocationGlobalRelative:lat=41.5194289;lon=-86.2401242;alt=-0.56,LocationLocal:north=-18.2015419006;east=-25.7710571289;down=-5.28349924088,Attitude:pitch=0.00761644542217;yaw=-3.11359524727;roll=0.00844295602292,[0.0; 0.0; 0.0],GPSInfo:fix=4;num_sat=11,0.0447213575244,0.0447213575244,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.311774098999,Rangefinder: distance=None; voltage=None,None,None,181,True,CRITICAL,ALT_HOLD,False
2017_07_18__14-57-03_184,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194292;lon=-86.240124;alt=249.89,LocationGlobalRelative:lat=41.5194292;lon=-86.240124;alt=-0.59,LocationLocal:north=-18.2015419006;east=-25.7710571289;down=-5.28349924088,Attitude:pitch=0.00761644542217;yaw=-3.11359524727;roll=0.00844295602292,[0.0; 0.0; 0.0],GPSInfo:fix=4;num_sat=11,0.0447213575244,0.0447213575244,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.416255927999,Rangefinder: distance=None; voltage=None,None,None,181,True,CRITICAL,ALT_HOLD,False
2017_07_18__14-57-03_279,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194292;lon=-86.240124;alt=249.89,LocationGlobalRelative:lat=41.5194292;lon=-86.240124;alt=-0.59,LocationLocal:north=-18.1768474579;east=-25.7505722046;down=-5.28891086578,Attitude:pitch=0.00761644542217;yaw=-3.11359524727;roll=0.00844295602292,[0.0; 0.0; 0.0],GPSInfo:fix=4;num_sat=11,0.0447213575244,0.0447213575244,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.520421861999,Rangefinder: distance=None; voltage=None,None,None,181,True,CRITICAL,ALT_HOLD,False
2017_07_18__14-57-03_380,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194292;lon=-86.240124;alt=249.89,LocationGlobalRelative:lat=41.5194292;lon=-86.240124;alt=-0.59,LocationLocal:north=-18.1768474579;east=-25.7505722046;down=-5.28891086578,Attitude:pitch=0.007792359218;yaw=-3.11352205276;roll=0.00835566688329,[0.0; 0.0; 0.0],GPSInfo:fix=4;num_sat=11,0.0447213575244,0.0447213575244,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.621547813999,Rangefinder: distance=None; voltage=None,None,None,181,True,CRITICAL,ALT_HOLD,False
2017_07_18__14-57-03_480,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194292;lon=-86.240124;alt=249.89,LocationGlobalRelative:lat=41.5194292;lon=-86.240124;alt=-0.59,LocationLocal:north=-18.1768474579;east=-25.7505722046;down=-5.28891086578,Attitude:pitch=0.007792359218;yaw=-3.11352205276;roll=0.00835566688329,[0.0; 0.0; 0.0],GPSInfo:fix=4;num_sat=11,0.0447213575244,0.0447213575244,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.723234517,Rangefinder: distance=None; voltage=None,None,None,181,True,CRITICAL,ALT_HOLD,False
2017_07_18__14-57-03_580,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194292;lon=-86.240124;alt=249.89,LocationGlobalRelative:lat=41.5194292;lon=-86.240124;alt=-0.59,LocationLocal:north=-18.1768474579;east=-25.7505722046;down=-5.28891086578,Attitude:pitch=0.007792359218;yaw=-3.11352205276;roll=0.00835566688329,[0.0; 0.0; 0.0],GPSInfo:fix=4;num_sat=11,0.0447213575244,0.0447213575244,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.824439980999,Rangefinder: distance=None; voltage=None,None,None,181,True,CRITICAL,ALT_HOLD,False
2017_07_18__14-57-03_680,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194292;lon=-86.240124;alt=249.89,LocationGlobalRelative:lat=41.5194292;lon=-86.240124;alt=-0.59,LocationLocal:north=-18.1768474579;east=-25.7505722046;down=-5.28891086578,Attitude:pitch=0.007792359218;yaw=-3.11352205276;roll=0.00835566688329,[0.0; 0.0; 0.0],GPSInfo:fix=4;num_sat=11,0.0447213575244,0.0447213575244,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.926978125,Rangefinder: distance=None; voltage=None,None,None,181,True,CRITICAL,ALT_HOLD,False
2017_07_18__14-57-03_780,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194292;lon=-86.2401239;alt=249.89,LocationGlobalRelative:lat=41.5194292;lon=-86.2401239;alt=-0.59,LocationLocal:north=-18.1716861725;east=-25.743938446;down=-5.3090929985,Attitude:pitch=0.007792359218;yaw=-3.11352205276;roll=0.00835566688329,[0.0; 0.0; 0.0],GPSInfo:fix=4;num_sat=11,0.0447213575244,0.0447213575244,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.105188383,Rangefinder: distance=None; voltage=None,None,None,181,True,CRITICAL,ALT_HOLD,False
2017_07_18__14-57-03_879,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194292;lon=-86.2401239;alt=249.89,LocationGlobalRelative:lat=41.5194292;lon=-86.2401239;alt=-0.59,LocationLocal:north=-18.1716861725;east=-25.743938446;down=-5.3090929985,Attitude:pitch=0.00756531022489;yaw=-3.11353802681;roll=0.00843530055135,[0.0; 0.0; 0.0],GPSInfo:fix=4;num_sat=11,0.0447213575244,0.0447213575244,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.209058315,Rangefinder: distance=None; voltage=None,None,None,181,True,CRITICAL,ALT_HOLD,False
