time,Autopilot Firmware version,Autopilot capabilities (supports ftp),Global Lat,Global Lon,Global Alt,Global_rel Lat,Global_rel Lon,Global_rel Alt,Local Location north,Local Location east,Local Location down,Pitch,Yaw,Roll,Velocity x,Velocity y,Velocity z,GPS fix,GPS num_sats,Groundspeed,Airspeed,Gimbal Pitch,Gimbal Roll,Gimbal Yaw,battery_voltage,battery_current,battery_level,EKF OK?,Last Heartbeat,Rangefinder_distance,Rangefinder_voltage,Rangefinder distance,Rangefinder voltage,Heading,Is Armable?,System status,Mode,Armed
57:35.3,APM:Copter-3.4.6,FALSE,41.5191645,-86.2393886,263.17,41.5191645,-86.2393886,14.28,-27.39080048,62.02749252,-14.92896748,0.046946235,1.460083246,0.014015527,0.08,-0.08,0.06,4,9,0.215870321,0.215870321,-56.37,0,0,0,None,None,TRUE,0.051038289,None,None,None,None,83,TRUE,ACTIVE,GUIDED,TRUE
57:35.4,APM:Copter-3.4.6,FALSE,41.5191645,-86.2393886,263.17,41.5191645,-86.2393886,14.28,-27.39080048,62.02749252,-14.92896748,0.046946235,1.460083246,0.014015527,0.08,-0.08,0.06,4,9,0.215870321,0.215870321,-56.37,0,0,0,None,None,TRUE,0.153659436,None,None,None,None,83,TRUE,ACTIVE,GUIDED,TRUE
57:35.5,APM:Copter-3.4.6,FALSE,41.519165,-86.2393894,263.23,41.519165,-86.2393894,14.34,-27.33724213,61.95963287,-14.98030281,0.046946235,1.460083246,0.014015527,0.06,-0.14,0,4,9,0.215870321,0.215870321,-56.37,0,0,0,None,None,TRUE,0.256202121,None,None,None,None,83,TRUE,ACTIVE,GUIDED,TRUE
57:35.6,APM:Copter-3.4.6,FALSE,41.519165,-86.2393894,263.23,41.519165,-86.2393894,14.34,-27.33724213,61.95963287,-14.98030281,0.046946235,1.460083246,0.014015527,0.06,-0.14,0,4,9,0.215870321,0.215870321,-56.37,0,0,0,None,None,TRUE,0.359109121,None,None,None,None,83,TRUE,ACTIVE,GUIDED,TRUE
57:35.7,APM:Copter-3.4.6,FALSE,41.519165,-86.2393894,263.23,41.519165,-86.2393894,14.34,-27.33724213,61.95963287,-14.98030281,0.046946235,1.460083246,0.014015527,0.06,-0.14,0,4,9,0.215870321,0.215870321,-56.37,0,0,0,None,None,TRUE,0.461065251,None,None,None,None,83,TRUE,ACTIVE,GUIDED,TRUE
57:35.8,APM:Copter-3.4.6,FALSE,41.519165,-86.2393894,263.23,41.519165,-86.2393894,14.34,-27.33724213,61.95963287,-14.98030281,0.030150535,1.469704151,0.011615063,0.06,-0.14,0,4,9,0.215870321,0.215870321,-56.37,0,0,0,None,None,TRUE,0.562376285,None,None,None,None,83,TRUE,ACTIVE,GUIDED,TRUE
57:35.9,APM:Copter-3.4.6,FALSE,41.519165,-86.2393894,263.23,41.519165,-86.2393894,14.34,-27.33724213,61.95963287,-14.98030281,0.030150535,1.469704151,0.011615063,0.06,-0.14,0,4,9,0.215870321,0.215870321,-56.37,0,0,0,None,None,TRUE,0.663966386,None,None,None,None,83,TRUE,ACTIVE,GUIDED,TRUE
57:36.0,APM:Copter-3.4.6,FALSE,41.519165,-86.2393894,263.23,41.519165,-86.2393894,14.34,-27.33724213,61.95963287,-14.98030281,0.030150535,1.469704151,0.011615063,0.06,-0.14,0,4,9,0.490407974,0.490407974,-56.37,0,0,0,None,None,TRUE,0.715894696,None,None,None,None,84,TRUE,ACTIVE,GUIDED,TRUE
57:36.1,APM:Copter-3.4.6,FALSE,41.5191651,-86.2393907,263.25,41.5191651,-86.2393907,14.36,-27.33724213,61.95963287,-14.98030281,0.030150535,1.469704151,0.011615063,0.02,-0.12,-0.03,4,9,0.490407974,0.490407974,-56.37,0,0,0,None,None,TRUE,0.820593513,None,None,None,None,84,TRUE,ACTIVE,GUIDED,TRUE
57:36.2,APM:Copter-3.4.6,FALSE,41.5191651,-86.2393907,263.25,41.5191651,-86.2393907,14.36,-27.32616425,61.85131836,-15.00170422,0.030150535,1.469704151,0.011615063,0.02,-0.12,-0.03,4,9,0.490407974,0.490407974,-56.37,0,0,0,None,None,TRUE,0.922651162,None,None,None,None,84,TRUE,ACTIVE,GUIDED,TRUE
57:36.3,APM:Copter-3.4.6,FALSE,41.5191651,-86.2393907,263.25,41.5191651,-86.2393907,14.36,-27.32616425,61.85131836,-15.00170422,0.030150535,1.469704151,0.011615063,0.02,-0.12,-0.03,4,9,0.490407974,0.490407974,-56.37,0,0,0,None,None,TRUE,1.025372539,None,None,None,None,84,TRUE,ACTIVE,GUIDED,TRUE
57:36.4,APM:Copter-3.4.6,FALSE,41.5191651,-86.2393907,263.25,41.5191651,-86.2393907,14.36,-27.32616425,61.85131836,-15.00170422,0.030150535,1.469704151,0.011615063,0.02,-0.12,-0.03,4,9,0.490407974,0.490407974,-56.37,0,0,0,None,None,TRUE,1.126499938,None,None,None,None,84,TRUE,ACTIVE,GUIDED,TRUE
57:36.5,APM:Copter-3.4.6,FALSE,41.5191651,-86.2393907,263.25,41.5191651,-86.2393907,14.36,-27.32616425,61.85131836,-15.00170422,0.031532727,1.469887018,0.005344117,0.02,-0.12,-0.03,4,9,0.490407974,0.490407974,-56.37,0,0,0,None,None,TRUE,0.051972915,None,None,None,None,84,TRUE,ACTIVE,GUIDED,TRUE
57:36.6,APM:Copter-3.4.6,FALSE,41.5191651,-86.2393907,263.25,41.5191651,-86.2393907,14.36,-27.32616425,61.85131836,-15.00170422,0.031532727,1.469887018,0.005344117,0.02,-0.12,-0.03,4,9,0.490407974,0.490407974,-56.37,0,0,0,None,None,TRUE,0.15410545,None,None,None,None,84,TRUE,ACTIVE,GUIDED,TRUE
57:36.7,APM:Copter-3.4.6,FALSE,41.5191651,-86.2393907,263.25,41.5191651,-86.2393907,14.36,-27.32616425,61.85131836,-15.00170422,0.031532727,1.469887018,0.005344117,0.02,-0.12,-0.03,4,9,0.490407974,0.490407974,-56.37,0,0,0,None,None,TRUE,0.257184752,None,None,None,None,84,TRUE,ACTIVE,GUIDED,TRUE
57:36.8,APM:Copter-3.4.6,FALSE,41.5191649,-86.2393917,263.28,41.5191649,-86.2393917,14.39,-27.34571075,61.76705933,-15.03414154,0.031532727,1.469887018,0.005344117,0.02,-0.08,-0.05,4,9,0.25495097,0.25495097,-56.45,0,0,0,None,None,TRUE,0.360343226,None,None,None,None,84,TRUE,ACTIVE,GUIDED,TRUE
57:36.9,APM:Copter-3.4.6,FALSE,41.5191649,-86.2393917,263.28,41.5191649,-86.2393917,14.39,-27.34571075,61.76705933,-15.03414154,0.031532727,1.469887018,0.005344117,0.02,-0.08,-0.05,4,9,0.25495097,0.25495097,-56.45,0,0,0,None,None,TRUE,0.463444082,None,None,None,None,84,TRUE,ACTIVE,GUIDED,TRUE
57:37.0,APM:Copter-3.4.6,FALSE,41.5191649,-86.2393917,263.28,41.5191649,-86.2393917,14.39,-27.34571075,61.76705933,-15.03414154,0.031532727,1.469887018,0.005344117,0.02,-0.08,-0.05,4,9,0.25495097,0.25495097,-56.45,0,0,0,None,None,TRUE,0.565493324,None,None,None,None,84,TRUE,ACTIVE,GUIDED,TRUE
57:37.1,APM:Copter-3.4.6,FALSE,41.5191649,-86.2393917,263.28,41.5191649,-86.2393917,14.39,-27.34571075,61.76705933,-15.03414154,0.030517513,1.463874817,0.01882939,0.02,-0.08,-0.05,4,9,0.25495097,0.25495097,-56.45,0,0,0,None,None,TRUE,0.668910963,None,None,None,None,84,TRUE,ACTIVE,GUIDED,TRUE
57:37.2,APM:Copter-3.4.6,FALSE,41.5191649,-86.2393917,263.28,41.5191649,-86.2393917,14.39,-27.34571075,61.76705933,-15.03414154,0.030517513,1.463874817,0.01882939,0.02,-0.08,-0.05,4,9,0.25495097,0.25495097,-56.45,0,0,0,None,None,TRUE,0.108356379,None,None,None,None,84,TRUE,ACTIVE,GUIDED,TRUE
57:37.3,APM:Copter-3.4.6,FALSE,41.5191649,-86.2393917,263.28,41.5191649,-86.2393917,14.39,-27.34571075,61.76705933,-15.03414154,0.030517513,1.463874817,0.01882939,0.02,-0.08,-0.05,4,9,0.220227152,0.220227152,-56.45,0,0,0,None,None,TRUE,0.211676727,None,None,None,None,83,TRUE,ACTIVE,GUIDED,TRUE
57:37.4,APM:Copter-3.4.6,FALSE,41.5191649,-86.2393917,263.28,41.5191649,-86.2393917,14.39,-27.34571075,61.76705933,-15.03414154,0.030517513,1.463874817,0.01882939,0.02,-0.08,-0.05,4,9,0.220227152,0.220227152,-56.37,0,0,0,None,None,TRUE,0.263823335,None,None,None,None,83,TRUE,ACTIVE,GUIDED,TRUE
57:37.5,APM:Copter-3.4.6,FALSE,41.5191649,-86.2393917,263.28,41.5191649,-86.2393917,14.39,-27.34571075,61.76705933,-15.03414154,0.030517513,1.463874817,0.01882939,0.02,-0.08,-0.05,4,9,0.220227152,0.220227152,-56.37,0,0,0,None,None,TRUE,0.369137228,None,None,None,None,83,TRUE,ACTIVE,GUIDED,TRUE
57:37.6,APM:Copter-3.4.6,FALSE,41.5191649,-86.2393917,263.28,41.5191649,-86.2393917,14.39,-27.34571075,61.76705933,-15.03414154,0.030517513,1.463874817,0.01882939,0.02,-0.08,-0.05,4,9,0.220227152,0.220227152,-56.37,0,0,0,None,None,TRUE,0.472029211,None,None,None,None,83,TRUE,ACTIVE,GUIDED,TRUE
57:37.7,APM:Copter-3.4.6,FALSE,41.5191652,-86.2393927,263.3,41.5191652,-86.2393927,14.41,-27.31086922,61.68352509,-15.05868816,0.029939426,1.457520723,0.026006803,0.02,-0.04,-0.07,4,9,0.220227152,0.220227152,-56.37,0,0,0,None,None,TRUE,0.57713668,None,None,None,None,83,TRUE,ACTIVE,GUIDED,TRUE
57:37.8,APM:Copter-3.4.6,FALSE,41.5191652,-86.2393927,263.3,41.5191652,-86.2393927,14.41,-27.31086922,61.68352509,-15.05868816,0.029939426,1.457520723,0.026006803,0.02,-0.04,-0.07,4,9,0.186815411,0.186815411,-56.45,0,0,0,None,None,TRUE,0.683412919,None,None,None,None,83,TRUE,ACTIVE,GUIDED,TRUE
57:37.9,APM:Copter-3.4.6,FALSE,41.5191652,-86.2393927,263.3,41.5191652,-86.2393927,14.41,-27.31086922,61.68352509,-15.05868816,0.029939426,1.457520723,0.026006803,0.02,-0.04,-0.07,4,9,0.186815411,0.186815411,-56.45,0,0,0,None,None,TRUE,0.785718216,None,None,None,None,83,TRUE,ACTIVE,GUIDED,TRUE
57:38.0,APM:Copter-3.4.6,FALSE,41.5191656,-86.2393935,263.3,41.5191656,-86.2393935,14.41,-27.31086922,61.68352509,-15.05868816,0.029939426,1.457520723,0.026006803,0,0,-0.07,4,9,0.186815411,0.186815411,-56.45,0,0,0,None,None,TRUE,0.888678128,None,None,None,None,83,TRUE,ACTIVE,GUIDED,TRUE
57:38.1,APM:Copter-3.4.6,FALSE,41.5191656,-86.2393935,263.3,41.5191656,-86.2393935,14.41,-27.26842499,61.61187744,-15.05233192,0.027301656,1.473244667,0.025406625,0,0,-0.07,4,9,0.186815411,0.186815411,-56.45,0,0,0,None,None,TRUE,0.050614726,None,None,None,None,83,TRUE,ACTIVE,GUIDED,TRUE
57:38.2,APM:Copter-3.4.6,FALSE,41.5191656,-86.2393935,263.3,41.5191656,-86.2393935,14.41,-27.26842499,61.61187744,-15.05233192,0.027301656,1.473244667,0.025406625,0,0,-0.07,4,9,0.186815411,0.186815411,-56.45,0,0,0,None,None,TRUE,0.152692514,None,None,None,None,83,TRUE,ACTIVE,GUIDED,TRUE
57:38.3,APM:Copter-3.4.6,FALSE,41.5191656,-86.2393935,263.3,41.5191656,-86.2393935,14.41,-27.26842499,61.61187744,-15.05233192,0.027301656,1.473244667,0.025406625,0,0,-0.07,4,9,0.232594058,0.232594058,-56.45,0,0,0,None,None,TRUE,0.255119791,None,None,None,None,84,TRUE,ACTIVE,GUIDED,TRUE
57:38.4,APM:Copter-3.4.6,FALSE,41.5191656,-86.2393935,263.3,41.5191656,-86.2393935,14.41,-27.26842499,61.61187744,-15.05233192,0.027301656,1.473244667,0.025406625,0,0,-0.07,4,9,0.232594058,0.232594058,-56.45,0,0,0,None,None,TRUE,0.35814783,None,None,None,None,84,TRUE,ACTIVE,GUIDED,TRUE
57:38.5,APM:Copter-3.4.6,FALSE,41.5191656,-86.2393935,263.3,41.5191656,-86.2393935,14.41,-27.26842499,61.61187744,-15.05233192,0.027301656,1.473244667,0.025406625,0,0,-0.07,4,9,0.232594058,0.232594058,-56.45,0,0,0,None,None,TRUE,0.461545307,None,None,None,None,84,TRUE,ACTIVE,GUIDED,TRUE
57:38.6,APM:Copter-3.4.6,FALSE,41.5191656,-86.2393935,263.3,41.5191656,-86.2393935,14.41,-27.26842499,61.61187744,-15.05233192,0.027301656,1.473244667,0.025406625,0,0,-0.07,4,9,0.232594058,0.232594058,-56.45,0,0,0,None,None,TRUE,0.56683057,None,None,None,None,84,TRUE,ACTIVE,GUIDED,TRUE
57:38.7,APM:Copter-3.4.6,FALSE,41.5191656,-86.2393935,263.3,41.5191656,-86.2393935,14.41,-27.26842499,61.61187744,-15.05233192,0.027301656,1.473244667,0.025406625,0,0,-0.07,4,9,0.232594058,0.232594058,-56.45,0,0,0,None,None,TRUE,0.670151845,None,None,None,None,84,TRUE,ACTIVE,GUIDED,TRUE
57:38.8,APM:Copter-3.4.6,FALSE,41.5191658,-86.2393942,263.32,41.5191658,-86.2393942,14.43,-27.24180412,61.56028366,-15.07327557,0.027301656,1.473244667,0.025406625,-0.02,0.01,-0.09,4,9,0.232594058,0.232594058,-56.45,0,0,0,None,None,TRUE,0.772353898,None,None,None,None,84,TRUE,ACTIVE,GUIDED,TRUE
57:38.9,APM:Copter-3.4.6,FALSE,41.5191658,-86.2393942,263.32,41.5191658,-86.2393942,14.43,-27.24180412,61.56028366,-15.07327557,0.019580772,1.488624573,0.023973655,-0.02,0.01,-0.09,4,9,0.232594058,0.232594058,-56.45,0,0,0,None,None,TRUE,0.828965176,None,None,None,None,84,TRUE,ACTIVE,GUIDED,TRUE
57:39.0,APM:Copter-3.4.6,FALSE,41.5191658,-86.2393942,263.32,41.5191658,-86.2393942,14.43,-27.24180412,61.56028366,-15.07327557,0.019580772,1.488624573,0.023973655,-0.02,0.01,-0.09,4,9,0.113137081,0.113137081,-56.37,0,0,0,None,None,TRUE,0.933783827,None,None,None,None,85,TRUE,ACTIVE,GUIDED,TRUE
57:39.1,APM:Copter-3.4.6,FALSE,41.5191658,-86.2393947,263.29,41.5191658,-86.2393947,14.4,-27.24590302,61.51613235,-15.04978275,0.019580772,1.488624573,0.023973655,-0.04,0.05,-0.08,4,9,0.113137081,0.113137081,-56.37,0,0,0,None,None,TRUE,1.039420476,None,None,None,None,85,TRUE,ACTIVE,GUIDED,TRUE
57:39.2,APM:Copter-3.4.6,FALSE,41.5191658,-86.2393947,263.29,41.5191658,-86.2393947,14.4,-27.24590302,61.51613235,-15.04978275,0.019580772,1.488624573,0.023973655,-0.04,0.05,-0.08,4,9,0.113137081,0.113137081,-56.37,0,0,0,None,None,TRUE,0.103710831,None,None,None,None,85,TRUE,ACTIVE,GUIDED,TRUE
57:39.3,APM:Copter-3.4.6,FALSE,41.5191658,-86.2393947,263.29,41.5191658,-86.2393947,14.4,-27.24590302,61.51613235,-15.04978275,0.019580772,1.488624573,0.023973655,-0.04,0.05,-0.08,4,9,0.113137081,0.113137081,-56.37,0,0,0,None,None,TRUE,0.205175663,None,None,None,None,85,TRUE,ACTIVE,GUIDED,TRUE
57:39.4,APM:Copter-3.4.6,FALSE,41.5191658,-86.2393947,263.29,41.5191658,-86.2393947,14.4,-27.24590302,61.51613235,-15.04978275,0.048914887,1.381942749,0.02244135,-0.04,0.05,-0.08,4,9,0.113137081,0.113137081,-56.37,0,0,0,None,None,TRUE,0.306408337,None,None,None,None,85,TRUE,ACTIVE,GUIDED,TRUE
57:39.5,APM:Copter-3.4.6,FALSE,41.5191658,-86.2393947,263.29,41.5191658,-86.2393947,14.4,-27.24590302,61.51613235,-15.04978275,0.048914887,1.381942749,0.02244135,-0.04,0.05,-0.08,4,9,0.113137081,0.113137081,-56.37,0,0,0,None,None,TRUE,0.409058282,None,None,None,None,85,TRUE,ACTIVE,GUIDED,TRUE
57:39.6,APM:Copter-3.4.6,FALSE,41.5191658,-86.2393947,263.29,41.5191658,-86.2393947,14.4,-27.24590302,61.51613235,-15.04978275,0.048914887,1.381942749,0.02244135,-0.04,0.05,-0.08,4,9,0.224722043,0.224722043,-56.37,0,0,0,None,None,TRUE,0.511763824,None,None,None,None,79,TRUE,ACTIVE,GUIDED,TRUE
57:39.7,APM:Copter-3.4.6,FALSE,41.5191658,-86.2393947,263.29,41.5191658,-86.2393947,14.4,-27.24590302,61.51613235,-15.04978275,0.048914887,1.381942749,0.02244135,-0.04,0.05,-0.08,4,9,0.224722043,0.224722043,-56.45,0,0,0,None,None,TRUE,0.616364856,None,None,None,None,79,TRUE,ACTIVE,GUIDED,TRUE
57:39.8,APM:Copter-3.4.6,FALSE,41.5191662,-86.2393953,263.28,41.5191662,-86.2393953,14.39,-27.20039749,61.46368027,-15.03943634,0.048914887,1.381942749,0.02244135,0,0.01,-0.04,4,9,0.224722043,0.224722043,-56.45,0,0,0,None,None,TRUE,0.7217574,None,None,None,None,79,TRUE,ACTIVE,GUIDED,TRUE
57:39.9,APM:Copter-3.4.6,FALSE,41.5191662,-86.2393953,263.28,41.5191662,-86.2393953,14.39,-27.20039749,61.46368027,-15.03943634,0.048914887,1.381942749,0.02244135,0,0.01,-0.04,4,9,0.224722043,0.224722043,-56.45,0,0,0,None,None,TRUE,0.826711812,None,None,None,None,79,TRUE,ACTIVE,GUIDED,TRUE
57:40.0,APM:Copter-3.4.6,FALSE,41.5191662,-86.2393953,263.28,41.5191662,-86.2393953,14.39,-27.20039749,61.46368027,-15.03943634,0.048914887,1.381942749,0.02244135,0,0.01,-0.04,4,9,0.224722043,0.224722043,-56.45,0,0,0,None,None,TRUE,0.880132767,None,None,None,None,79,TRUE,ACTIVE,GUIDED,TRUE
57:40.1,APM:Copter-3.4.6,FALSE,41.5191662,-86.2393953,263.28,41.5191662,-86.2393953,14.39,-27.20039749,61.46368027,-15.03943634,0.189445168,0.701856434,-0.190095529,0,0.01,-0.04,4,9,0.224722043,0.224722043,-56.45,0,0,0,None,None,TRUE,0.983515501,None,None,None,None,79,TRUE,ACTIVE,GUIDED,TRUE
57:40.2,APM:Copter-3.4.6,FALSE,41.5191662,-86.2393953,263.28,41.5191662,-86.2393953,14.39,-27.20039749,61.46368027,-15.03943634,0.189445168,0.701856434,-0.190095529,0,0.01,-0.04,4,9,0.476759911,0.476759911,-56.37,0,0,0,None,None,TRUE,1.089485896,None,None,None,None,40,TRUE,ACTIVE,GUIDED,TRUE
57:40.3,APM:Copter-3.4.6,FALSE,41.5191671,-86.2393986,263.23,41.5191671,-86.2393986,14.34,-27.10232925,61.18606567,-14.98601437,0.189445168,0.701856434,-0.190095529,0.03,-0.85,-0.2,4,9,0.476759911,0.476759911,-56.37,0,0,0,None,None,TRUE,0.101076066,None,None,None,None,40,TRUE,ACTIVE,GUIDED,TRUE
57:40.4,APM:Copter-3.4.6,FALSE,41.5191671,-86.2393986,263.23,41.5191671,-86.2393986,14.34,-27.10232925,61.18606567,-14.98601437,0.189445168,0.701856434,-0.190095529,0.03,-0.85,-0.2,4,9,0.476759911,0.476759911,-56.37,0,0,0,None,None,TRUE,0.203433207,None,None,None,None,40,TRUE,ACTIVE,GUIDED,TRUE
57:40.5,APM:Copter-3.4.6,FALSE,41.5191671,-86.2393986,263.23,41.5191671,-86.2393986,14.34,-27.10232925,61.18606567,-14.98601437,0.189445168,0.701856434,-0.190095529,0.03,-0.85,-0.2,4,9,0.476759911,0.476759911,-56.37,0,0,0,None,None,TRUE,0.306605255,None,None,None,None,40,TRUE,ACTIVE,GUIDED,TRUE
57:40.6,APM:Copter-3.4.6,FALSE,41.5191671,-86.2393986,263.23,41.5191671,-86.2393986,14.34,-27.10232925,61.18606567,-14.98601437,0.189445168,0.701856434,-0.190095529,0.03,-0.85,-0.2,4,9,0.476759911,0.476759911,-56.37,0,0,0,None,None,TRUE,0.408950453,None,None,None,None,40,TRUE,ACTIVE,GUIDED,TRUE
57:40.7,APM:Copter-3.4.6,FALSE,41.5191671,-86.2393986,263.23,41.5191671,-86.2393986,14.34,-27.10232925,61.18606567,-14.98601437,-0.101735719,-0.030117273,-0.262365013,0.03,-0.85,-0.2,4,9,0.476759911,0.476759911,-56.37,0,0,0,None,None,TRUE,0.511956074,None,None,None,None,40,TRUE,ACTIVE,GUIDED,TRUE
57:40.8,APM:Copter-3.4.6,FALSE,41.5191671,-86.2393986,263.23,41.5191671,-86.2393986,14.34,-27.10232925,61.18606567,-14.98601437,-0.101735719,-0.030117273,-0.262365013,0.03,-0.85,-0.2,4,9,1.661926508,1.661926508,-56.37,0,0,0,None,None,TRUE,0.617788662,None,None,None,None,358,TRUE,ACTIVE,GUIDED,TRUE
57:40.9,APM:Copter-3.4.6,FALSE,41.5191679,-86.2394108,263.11,41.5191679,-86.2394108,14.22,-27.0148716,60.16998672,-14.86918259,-0.101735719,-0.030117273,-0.262365013,0.38,-2.09,-0.39,4,9,1.661926508,1.661926508,-56.45,0,0,0,None,None,TRUE,0.723158389,None,None,None,None,358,TRUE,ACTIVE,GUIDED,TRUE
57:41.0,APM:Copter-3.4.6,FALSE,41.5191679,-86.2394108,263.11,41.5191679,-86.2394108,14.22,-27.0148716,60.16998672,-14.86918259,-0.101735719,-0.030117273,-0.262365013,0.38,-2.09,-0.39,4,9,1.661926508,1.661926508,-56.45,0,0,0,None,None,TRUE,0.052627958,None,None,None,None,358,TRUE,ACTIVE,GUIDED,TRUE
57:41.1,APM:Copter-3.4.6,FALSE,41.5191679,-86.2394108,263.11,41.5191679,-86.2394108,14.22,-27.0148716,60.16998672,-14.86918259,-0.101735719,-0.030117273,-0.262365013,0.38,-2.09,-0.39,4,9,1.661926508,1.661926508,-56.45,0,0,0,None,None,TRUE,0.154675001,None,None,None,None,358,TRUE,ACTIVE,GUIDED,TRUE
57:41.2,APM:Copter-3.4.6,FALSE,41.5191679,-86.2394108,263.11,41.5191679,-86.2394108,14.22,-27.0148716,60.16998672,-14.86918259,-0.186986372,-0.608575225,-0.102287196,0.38,-2.09,-0.39,4,9,1.661926508,1.661926508,-56.45,0,0,0,None,None,TRUE,0.256953484,None,None,None,None,358,TRUE,ACTIVE,GUIDED,TRUE
57:41.3,APM:Copter-3.4.6,FALSE,41.5191679,-86.2394108,263.11,41.5191679,-86.2394108,14.22,-27.0148716,60.16998672,-14.86918259,-0.186986372,-0.608575225,-0.102287196,0.38,-2.09,-0.39,4,9,2.869372606,2.869372606,-56.45,0,0,0,None,None,TRUE,0.323546165,None,None,None,None,325,TRUE,ACTIVE,GUIDED,TRUE
57:41.4,APM:Copter-3.4.6,FALSE,41.5191679,-86.2394108,263.11,41.5191679,-86.2394108,14.22,-27.0148716,60.16998672,-14.86918259,-0.186986372,-0.608575225,-0.102287196,0.38,-2.09,-0.39,4,9,2.869372606,2.869372606,-56.45,0,0,0,None,None,TRUE,0.428984489,None,None,None,None,325,TRUE,ACTIVE,GUIDED,TRUE
57:41.5,APM:Copter-3.4.6,FALSE,41.5191708,-86.2394296,262.91,41.5191708,-86.2394296,14.02,-27.0148716,60.16998672,-14.86918259,-0.186986372,-0.608575225,-0.102287196,0.91,-2.87,-0.55,4,9,2.869372606,2.869372606,-56.45,0,0,0,None,None,TRUE,0.531949297,None,None,None,None,325,TRUE,ACTIVE,GUIDED,TRUE
57:41.6,APM:Copter-3.4.6,FALSE,41.5191708,-86.2394296,262.91,41.5191708,-86.2394296,14.02,-26.68667793,58.60762405,-14.66591167,-0.186986372,-0.608575225,-0.102287196,0.91,-2.87,-0.55,4,9,2.869372606,2.869372606,-56.45,0,0,0,None,None,TRUE,0.633177565,None,None,None,None,325,TRUE,ACTIVE,GUIDED,TRUE
57:41.7,APM:Copter-3.4.6,FALSE,41.5191708,-86.2394296,262.91,41.5191708,-86.2394296,14.02,-26.68667793,58.60762405,-14.66591167,-0.186986372,-0.608575225,-0.102287196,0.91,-2.87,-0.55,4,9,2.869372606,2.869372606,-56.45,0,0,0,None,None,TRUE,0.734326842,None,None,None,None,325,TRUE,ACTIVE,GUIDED,TRUE
57:41.8,APM:Copter-3.4.6,FALSE,41.5191708,-86.2394296,262.91,41.5191708,-86.2394296,14.02,-26.68667793,58.60762405,-14.66591167,-0.186986372,-0.608575225,-0.102287196,0.91,-2.87,-0.55,4,9,2.869372606,2.869372606,-56.45,0,0,0,None,None,TRUE,0.835613885,None,None,None,None,325,TRUE,ACTIVE,GUIDED,TRUE
57:41.9,APM:Copter-3.4.6,FALSE,41.5191708,-86.2394296,262.91,41.5191708,-86.2394296,14.02,-26.68667793,58.60762405,-14.66591167,-0.186986372,-0.608575225,-0.102287196,0.91,-2.87,-0.55,4,9,2.869372606,2.869372606,-56.45,0,0,0,None,None,TRUE,0.936813946,None,None,None,None,325,TRUE,ACTIVE,GUIDED,TRUE
57:42.0,APM:Copter-3.4.6,FALSE,41.5191708,-86.2394296,262.91,41.5191708,-86.2394296,14.02,-26.68667793,58.60762405,-14.66591167,-0.186986372,-0.608575225,-0.102287196,0.91,-2.87,-0.55,4,9,2.869372606,2.869372606,-56.45,0,0,0,None,None,TRUE,1.038559954,None,None,None,None,325,TRUE,ACTIVE,GUIDED,TRUE
57:42.1,APM:Copter-3.4.6,FALSE,41.5191708,-86.2394296,262.91,41.5191708,-86.2394296,14.02,-26.68667793,58.60762405,-14.66591167,-0.238833949,-1.080633044,0.021664802,0.91,-2.87,-0.55,4,9,2.869372606,2.869372606,-56.45,0,0,0,None,None,TRUE,1.141977144,None,None,None,None,325,TRUE,ACTIVE,GUIDED,TRUE
57:42.2,APM:Copter-3.4.6,FALSE,41.519176,-86.2394532,262.65,41.519176,-86.2394532,13.76,-26.10553169,56.64194489,-14.4053154,-0.238833949,-1.080633044,0.021664802,1.43,-3.54,-0.72,4,9,3.493221998,3.493221998,-56.45,0,0,0,None,None,TRUE,1.246350796,None,None,None,None,298,TRUE,ACTIVE,GUIDED,TRUE
57:42.3,APM:Copter-3.4.6,FALSE,41.519176,-86.2394532,262.65,41.519176,-86.2394532,13.76,-26.10553169,56.64194489,-14.4053154,-0.238833949,-1.080633044,0.021664802,1.43,-3.54,-0.72,4,9,3.493221998,3.493221998,-56.45,0,0,0,None,None,TRUE,1.34929822,None,None,None,None,298,TRUE,ACTIVE,GUIDED,TRUE
57:42.4,APM:Copter-3.4.6,FALSE,41.519176,-86.2394532,262.65,41.519176,-86.2394532,13.76,-26.10553169,56.64194489,-14.4053154,-0.238833949,-1.080633044,0.021664802,1.43,-3.54,-0.72,4,9,3.493221998,3.493221998,-56.45,0,0,0,None,None,TRUE,0.050635788,None,None,None,None,298,TRUE,ACTIVE,GUIDED,TRUE
57:42.5,APM:Copter-3.4.6,FALSE,41.519176,-86.2394532,262.65,41.519176,-86.2394532,13.76,-26.10553169,56.64194489,-14.4053154,-0.238833949,-1.080633044,0.021664802,1.43,-3.54,-0.72,4,9,3.493221998,3.493221998,-56.45,0,0,0,None,None,TRUE,0.152889646,None,None,None,None,298,TRUE,ACTIVE,GUIDED,TRUE
57:42.6,APM:Copter-3.4.6,FALSE,41.519176,-86.2394532,262.65,41.519176,-86.2394532,13.76,-26.10553169,56.64194489,-14.4053154,-0.238833949,-1.080633044,0.021664802,1.43,-3.54,-0.72,4,9,3.493221998,3.493221998,-56.45,0,0,0,None,None,TRUE,0.254552872,None,None,None,None,298,TRUE,ACTIVE,GUIDED,TRUE
