time,Autopilot Firmware version,Autopilot capabilities (supports ftp),Global Location,Global Location (relative altitude),Local Location,Attitude,Velocity,GPS,Groundspeed,Airspeed,Gimbal status,Battery,EKF OK?,Last Heartbeat,Rangefinder,Rangefinder distance,Rangefinder voltage,Heading,Is Armable?,System status,Mode,Armed,
2017_07_18__15-24-07_821,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194318;lon=-86.2401239;alt=248.65,LocationGlobalRelative:lat=41.5194318;lon=-86.2401239;alt=0.23,LocationLocal:north=-0.738120913506;east=0.552802860737;down=0.554846823215,Attitude:pitch=0.0261784661561;yaw=-2.96840643883;roll=0.00515387486666,[0.1; 0.0; -0.05],GPSInfo:fix=4;num_sat=8,0.131529465318,0.131529465318,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,2.539526707,Rangefinder: distance=None; voltage=None,None,None,190,True,STANDBY,GUIDED,False
2017_07_18__15-26-27_220,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5191639;lon=-86.2395277;alt=269.14,LocationGlobalRelative:lat=41.5191639;lon=-86.2395277;alt=20.4,LocationLocal:north=-29.7818279266;east=49.7918663025;down=-19.3918876648,Attitude:pitch=0.0194631461054;yaw=1.44545543194;roll=0.00162308849394,[0.11; 0.9; -0.02],GPSInfo:fix=4;num_sat=10,0.967470884323,0.967470884323,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.101067871,Rangefinder: distance=None; voltage=None,None,None,83,True,ACTIVE,GUIDED,True
2017_07_18__15-26-27_320,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5191639;lon=-86.2395277;alt=269.14,LocationGlobalRelative:lat=41.5191639;lon=-86.2395277;alt=20.4,LocationLocal:north=-29.7818279266;east=49.7918663025;down=-19.3918876648,Attitude:pitch=0.0194631461054;yaw=1.44545543194;roll=0.00162308849394,[0.11; 0.9; -0.02],GPSInfo:fix=4;num_sat=10,0.967470884323,0.967470884323,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.203797163001,Rangefinder: distance=None; voltage=None,None,None,83,True,ACTIVE,GUIDED,True
2017_07_18__15-26-27_420,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5191639;lon=-86.2395277;alt=269.14,LocationGlobalRelative:lat=41.5191639;lon=-86.2395277;alt=20.4,LocationLocal:north=-29.7818279266;east=49.7918663025;down=-19.3918876648,Attitude:pitch=0.01779188402;yaw=1.44650602341;roll=0.0035955067724,[0.11; 0.9; -0.02],GPSInfo:fix=4;num_sat=10,0.967470884323,0.967470884323,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.306856707,Rangefinder: distance=None; voltage=None,None,None,83,True,ACTIVE,GUIDED,True
2017_07_18__15-26-27_520,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5191639;lon=-86.2395277;alt=269.14,LocationGlobalRelative:lat=41.5191639;lon=-86.2395277;alt=20.4,LocationLocal:north=-29.7818279266;east=49.7918663025;down=-19.3918876648,Attitude:pitch=0.01779188402;yaw=1.44650602341;roll=0.0035955067724,[0.11; 0.9; -0.02],GPSInfo:fix=4;num_sat=10,0.967470884323,0.967470884323,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.410293385,Rangefinder: distance=None; voltage=None,None,None,83,True,ACTIVE,GUIDED,True
2017_07_18__15-26-27_620,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5191645;lon=-86.2395214;alt=269.15,LocationGlobalRelative:lat=41.5191645;lon=-86.2395214;alt=20.41,LocationLocal:north=-29.7164459229;east=50.3122444153;down=-19.4076194763,Attitude:pitch=0.01779188402;yaw=1.44650602341;roll=0.0035955067724,[0.13; 0.94; -0.05],GPSInfo:fix=4;num_sat=10,0.890224635601,0.890224635601,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.513615323001,Rangefinder: distance=None; voltage=None,None,None,82,True,ACTIVE,GUIDED,True
2017_07_18__15-26-27_720,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5191645;lon=-86.2395214;alt=269.15,LocationGlobalRelative:lat=41.5191645;lon=-86.2395214;alt=20.41,LocationLocal:north=-29.7164459229;east=50.3122444153;down=-19.4076194763,Attitude:pitch=0.01779188402;yaw=1.44650602341;roll=0.0035955067724,[0.13; 0.94; -0.05],GPSInfo:fix=4;num_sat=10,0.890224635601,0.890224635601,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.616857055,Rangefinder: distance=None; voltage=None,None,None,82,True,ACTIVE,GUIDED,True
2017_07_18__15-26-27_820,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5191645;lon=-86.2395214;alt=269.15,LocationGlobalRelative:lat=41.5191645;lon=-86.2395214;alt=20.41,LocationLocal:north=-29.7164459229;east=50.3122444153;down=-19.4076194763,Attitude:pitch=0.01779188402;yaw=1.44650602341;roll=0.0035955067724,[0.13; 0.94; -0.05],GPSInfo:fix=4;num_sat=10,0.890224635601,0.890224635601,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.718022963,Rangefinder: distance=None; voltage=None,None,None,82,True,ACTIVE,GUIDED,True
2017_07_18__15-26-27_924,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5191645;lon=-86.2395214;alt=269.15,LocationGlobalRelative:lat=41.5191645;lon=-86.2395214;alt=20.41,LocationLocal:north=-29.7164459229;east=50.3122444153;down=-19.4076194763,Attitude:pitch=0.0180764030665;yaw=1.42353987694;roll=0.0119590340182,[0.13; 0.94; -0.05],GPSInfo:fix=4;num_sat=10,0.890224635601,0.890224635601,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.820571078,Rangefinder: distance=None; voltage=None,None,None,82,True,ACTIVE,GUIDED,True
2017_07_18__15-26-28_019,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5191645;lon=-86.2395214;alt=269.15,LocationGlobalRelative:lat=41.5191645;lon=-86.2395214;alt=20.41,LocationLocal:north=-29.7164459229;east=50.3122444153;down=-19.4076194763,Attitude:pitch=0.0180764030665;yaw=1.42353987694;roll=0.0119590340182,[0.13; 0.94; -0.05],GPSInfo:fix=4;num_sat=10,0.890224635601,0.890224635601,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.922451185001,Rangefinder: distance=None; voltage=None,None,None,82,True,ACTIVE,GUIDED,True
2017_07_18__15-26-28_119,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5191645;lon=-86.2395214;alt=269.15,LocationGlobalRelative:lat=41.5191645;lon=-86.2395214;alt=20.41,LocationLocal:north=-29.7164459229;east=50.3122444153;down=-19.4076194763,Attitude:pitch=0.0180764030665;yaw=1.42353987694;roll=0.0119590340182,[0.13; 0.94; -0.05],GPSInfo:fix=4;num_sat=10,0.890224635601,0.890224635601,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,1.02385199,Rangefinder: distance=None; voltage=None,None,None,82,True,ACTIVE,GUIDED,True
2017_07_18__15-26-28_220,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5191645;lon=-86.2395214;alt=269.15,LocationGlobalRelative:lat=41.5191645;lon=-86.2395214;alt=20.41,LocationLocal:north=-29.7164459229;east=50.3122444153;down=-19.4076194763,Attitude:pitch=0.0180764030665;yaw=1.42353987694;roll=0.0119590340182,[0.13; 0.94; -0.05],GPSInfo:fix=4;num_sat=10,0.890224635601,0.890224635601,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.0504995519996,Rangefinder: distance=None; voltage=None,None,None,82,True,ACTIVE,GUIDED,True
2017_07_18__15-26-28_320,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5191645;lon=-86.2395214;alt=269.15,LocationGlobalRelative:lat=41.5191645;lon=-86.2395214;alt=20.41,LocationLocal:north=-29.7164459229;east=50.3122444153;down=-19.4076194763,Attitude:pitch=0.0180764030665;yaw=1.42353987694;roll=0.0119590340182,[0.13; 0.94; -0.05],GPSInfo:fix=4;num_sat=10,0.890224635601,0.890224635601,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.152805953,Rangefinder: distance=None; voltage=None,None,None,82,True,ACTIVE,GUIDED,True
2017_07_18__15-26-28_420,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5191645;lon=-86.2395214;alt=269.15,LocationGlobalRelative:lat=41.5191645;lon=-86.2395214;alt=20.41,LocationLocal:north=-29.7164459229;east=50.3122444153;down=-19.4076194763,Attitude:pitch=0.0180764030665;yaw=1.42353987694;roll=0.0119590340182,[0.13; 0.94; -0.05],GPSInfo:fix=4;num_sat=10,0.890224635601,0.890224635601,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.204405056,Rangefinder: distance=None; voltage=None,None,None,82,True,ACTIVE,GUIDED,True
2017_07_18__15-26-28_520,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5191645;lon=-86.2395214;alt=269.15,LocationGlobalRelative:lat=41.5191645;lon=-86.2395214;alt=20.41,LocationLocal:north=-29.7164459229;east=50.3122444153;down=-19.4076194763,Attitude:pitch=0.0258616711944;yaw=1.42184484005;roll=0.0139067629352,[0.13; 0.94; -0.05],GPSInfo:fix=4;num_sat=10,0.890224635601,0.890224635601,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.308546089,Rangefinder: distance=None; voltage=None,None,None,82,True,ACTIVE,GUIDED,True
2017_07_18__15-26-28_620,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5191662;lon=-86.2395088;alt=269.17,LocationGlobalRelative:lat=41.5191662;lon=-86.2395088;alt=20.43,LocationLocal:north=-29.5224437714;east=51.3614654541;down=-19.4225158691,Attitude:pitch=0.0258616711944;yaw=1.42184484005;roll=0.0139067629352,[0.12; 0.95; -0.08],GPSInfo:fix=4;num_sat=10,0.990454375744,0.990454375744,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.411450039,Rangefinder: distance=None; voltage=None,None,None,81,True,ACTIVE,GUIDED,True
2017_07_18__15-26-28_720,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5191662;lon=-86.2395088;alt=269.17,LocationGlobalRelative:lat=41.5191662;lon=-86.2395088;alt=20.43,LocationLocal:north=-29.5224437714;east=51.3614654541;down=-19.4225158691,Attitude:pitch=0.0258616711944;yaw=1.42184484005;roll=0.0139067629352,[0.12; 0.95; -0.08],GPSInfo:fix=4;num_sat=10,0.990454375744,0.990454375744,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.514594011,Rangefinder: distance=None; voltage=None,None,None,81,True,ACTIVE,GUIDED,True
2017_07_18__15-26-28_819,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5191662;lon=-86.2395088;alt=269.17,LocationGlobalRelative:lat=41.5191662;lon=-86.2395088;alt=20.43,LocationLocal:north=-29.5224437714;east=51.3614654541;down=-19.4225158691,Attitude:pitch=0.0258616711944;yaw=1.42184484005;roll=0.0139067629352,[0.12; 0.95; -0.08],GPSInfo:fix=4;num_sat=10,0.990454375744,0.990454375744,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.615728792,Rangefinder: distance=None; voltage=None,None,None,81,True,ACTIVE,GUIDED,True
2017_07_18__15-26-28_920,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5191662;lon=-86.2395088;alt=269.17,LocationGlobalRelative:lat=41.5191662;lon=-86.2395088;alt=20.43,LocationLocal:north=-29.5224437714;east=51.3614654541;down=-19.4225158691,Attitude:pitch=0.0258616711944;yaw=1.42184484005;roll=0.0139067629352,[0.12; 0.95; -0.08],GPSInfo:fix=4;num_sat=10,0.990454375744,0.990454375744,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.718459981,Rangefinder: distance=None; voltage=None,None,None,81,True,ACTIVE,GUIDED,True
2017_07_18__15-26-29_020,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5191662;lon=-86.2395088;alt=269.17,LocationGlobalRelative:lat=41.5191662;lon=-86.2395088;alt=20.43,LocationLocal:north=-29.5224437714;east=51.3614654541;down=-19.4225158691,Attitude:pitch=0.0133431069553;yaw=1.42873060703;roll=0.00223913043737,[0.12; 0.95; -0.08],GPSInfo:fix=4;num_sat=10,0.990454375744,0.990454375744,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.834382186,Rangefinder: distance=None; voltage=None,None,None,81,True,ACTIVE,GUIDED,True
2017_07_18__15-26-29_120,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5191662;lon=-86.2395088;alt=269.17,LocationGlobalRelative:lat=41.5191662;lon=-86.2395088;alt=20.43,LocationLocal:north=-29.5224437714;east=51.3614654541;down=-19.4225158691,Attitude:pitch=0.0133431069553;yaw=1.42873060703;roll=0.00223913043737,[0.12; 0.95; -0.08],GPSInfo:fix=4;num_sat=10,0.990454375744,0.990454375744,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.94124069,Rangefinder: distance=None; voltage=None,None,None,81,True,ACTIVE,GUIDED,True
2017_07_18__15-26-29_220,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5191667;lon=-86.2395032;alt=269.16,LocationGlobalRelative:lat=41.5191667;lon=-86.2395032;alt=20.42,LocationLocal:north=-29.4692459106;east=51.8266830444;down=-19.4179859161,Attitude:pitch=0.0133431069553;yaw=1.42873060703;roll=0.00223913043737,[0.13; 0.98; -0.08],GPSInfo:fix=4;num_sat=10,1.04019224644,1.04019224644,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,1.044404722,Rangefinder: distance=None; voltage=None,None,None,81,True,ACTIVE,GUIDED,True
2017_07_18__15-26-29_320,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5191667;lon=-86.2395032;alt=269.16,LocationGlobalRelative:lat=41.5191667;lon=-86.2395032;alt=20.42,LocationLocal:north=-29.4692459106;east=51.8266830444;down=-19.4179859161,Attitude:pitch=0.0133431069553;yaw=1.42873060703;roll=0.00223913043737,[0.13; 0.98; -0.08],GPSInfo:fix=4;num_sat=10,1.04019224644,1.04019224644,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.050725434,Rangefinder: distance=None; voltage=None,None,None,81,True,ACTIVE,GUIDED,True
2017_07_18__15-26-29_420,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5191667;lon=-86.2395032;alt=269.16,LocationGlobalRelative:lat=41.5191667;lon=-86.2395032;alt=20.42,LocationLocal:north=-29.4692459106;east=51.8266830444;down=-19.4179859161,Attitude:pitch=0.0225369986147;yaw=1.42539668083;roll=0.00694809947163,[0.13; 0.98; -0.08],GPSInfo:fix=4;num_sat=10,1.04019224644,1.04019224644,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.153655851999,Rangefinder: distance=None; voltage=None,None,None,81,True,ACTIVE,GUIDED,True
2017_07_18__15-26-29_520,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5191667;lon=-86.2395032;alt=269.16,LocationGlobalRelative:lat=41.5191667;lon=-86.2395032;alt=20.42,LocationLocal:north=-29.4692459106;east=51.8266830444;down=-19.4179859161,Attitude:pitch=0.0225369986147;yaw=1.42539668083;roll=0.00694809947163,[0.13; 0.98; -0.08],GPSInfo:fix=4;num_sat=10,1.04019224644,1.04019224644,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.205810746999,Rangefinder: distance=None; voltage=None,None,None,81,True,ACTIVE,GUIDED,True
2017_07_18__15-26-29_620,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5191673;lon=-86.2394979;alt=269.15,LocationGlobalRelative:lat=41.5191673;lon=-86.2394979;alt=20.41,LocationLocal:north=-29.4692459106;east=51.8266830444;down=-19.4179859161,Attitude:pitch=0.0225369986147;yaw=1.42539668083;roll=0.00694809947163,[0.14; 0.96; -0.07],GPSInfo:fix=4;num_sat=10,1.04019224644,1.04019224644,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.322822749,Rangefinder: distance=None; voltage=None,None,None,81,True,ACTIVE,GUIDED,True
2017_07_18__15-26-29_720,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5191673;lon=-86.2394979;alt=269.15,LocationGlobalRelative:lat=41.5191673;lon=-86.2394979;alt=20.41,LocationLocal:north=-29.3996124268;east=52.2752723694;down=-19.4097995758,Attitude:pitch=0.0225369986147;yaw=1.42539668083;roll=0.00694809947163,[0.14; 0.96; -0.07],GPSInfo:fix=4;num_sat=10,1.04019224644,1.04019224644,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.425416978999,Rangefinder: distance=None; voltage=None,None,None,81,True,ACTIVE,GUIDED,True
2017_07_18__15-26-29_820,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5191673;lon=-86.2394979;alt=269.15,LocationGlobalRelative:lat=41.5191673;lon=-86.2394979;alt=20.41,LocationLocal:north=-29.3996124268;east=52.2752723694;down=-19.4097995758,Attitude:pitch=0.0225369986147;yaw=1.42539668083;roll=0.00694809947163,[0.14; 0.96; -0.07],GPSInfo:fix=4;num_sat=10,0.998498857021,0.998498857021,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.528022208,Rangefinder: distance=None; voltage=None,None,None,80,True,ACTIVE,GUIDED,True
2017_07_18__15-26-29_920,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5191673;lon=-86.2394979;alt=269.15,LocationGlobalRelative:lat=41.5191673;lon=-86.2394979;alt=20.41,LocationLocal:north=-29.3996124268;east=52.2752723694;down=-19.4097995758,Attitude:pitch=0.0225369986147;yaw=1.42539668083;roll=0.00694809947163,[0.14; 0.96; -0.07],GPSInfo:fix=4;num_sat=10,0.998498857021,0.998498857021,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.630597091999,Rangefinder: distance=None; voltage=None,None,None,80,True,ACTIVE,GUIDED,True
2017_07_18__15-26-30_019,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5191673;lon=-86.2394979;alt=269.15,LocationGlobalRelative:lat=41.5191673;lon=-86.2394979;alt=20.41,LocationLocal:north=-29.3996124268;east=52.2752723694;down=-19.4097995758,Attitude:pitch=0.186754062772;yaw=1.21078169346;roll=0.021844856441,[0.14; 0.96; -0.07],GPSInfo:fix=4;num_sat=10,0.998498857021,0.998498857021,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.741051383,Rangefinder: distance=None; voltage=None,None,None,80,True,ACTIVE,GUIDED,True
2017_07_18__15-26-30_120,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5191673;lon=-86.2394979;alt=269.15,LocationGlobalRelative:lat=41.5191673;lon=-86.2394979;alt=20.41,LocationLocal:north=-29.3996124268;east=52.2752723694;down=-19.4097995758,Attitude:pitch=0.186754062772;yaw=1.21078169346;roll=0.021844856441,[0.14; 0.96; -0.07],GPSInfo:fix=4;num_sat=10,0.998498857021,0.998498857021,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.843830782,Rangefinder: distance=None; voltage=None,None,None,80,True,ACTIVE,GUIDED,True
2017_07_18__15-26-30_221,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5191679;lon=-86.2394934;alt=269.01,LocationGlobalRelative:lat=41.5191679;lon=-86.2394934;alt=20.27,LocationLocal:north=-29.3396434784;east=52.6428375244;down=-19.2697372437,Attitude:pitch=0.186754062772;yaw=1.21078169346;roll=0.021844856441,[-0.03; 0.52; -0.66],GPSInfo:fix=4;num_sat=10,0.810246884823,0.810246884823,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.947176699,Rangefinder: distance=None; voltage=None,None,None,59,True,ACTIVE,GUIDED,True
2017_07_18__15-26-30_319,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5191679;lon=-86.2394934;alt=269.01,LocationGlobalRelative:lat=41.5191679;lon=-86.2394934;alt=20.27,LocationLocal:north=-29.3396434784;east=52.6428375244;down=-19.2697372437,Attitude:pitch=0.186754062772;yaw=1.21078169346;roll=0.021844856441,[-0.03; 0.52; -0.66],GPSInfo:fix=4;num_sat=10,0.810246884823,0.810246884823,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.101615136,Rangefinder: distance=None; voltage=None,None,None,59,True,ACTIVE,GUIDED,True
2017_07_18__15-26-30_420,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5191679;lon=-86.2394934;alt=269.01,LocationGlobalRelative:lat=41.5191679;lon=-86.2394934;alt=20.27,LocationLocal:north=-29.3396434784;east=52.6428375244;down=-19.2697372437,Attitude:pitch=0.134625151753;yaw=0.637215137482;roll=-0.0884978547692,[-0.03; 0.52; -0.66],GPSInfo:fix=4;num_sat=10,0.810246884823,0.810246884823,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.156266713,Rangefinder: distance=None; voltage=None,None,None,59,True,ACTIVE,GUIDED,True
2017_07_18__15-26-30_520,APM:Copter-3.4.6,False,LocationGlobal:lat=41.519167;lon=-86.239493;alt=268.62,LocationGlobalRelative:lat=41.519167;lon=-86.239493;alt=19.88,LocationLocal:north=-29.3396434784;east=52.6428375244;down=-19.2697372437,Attitude:pitch=0.134625151753;yaw=0.637215137482;roll=-0.0884978547692,[-0.27; -0.08; -1.01],GPSInfo:fix=4;num_sat=10,0.810246884823,0.810246884823,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.261349047,Rangefinder: distance=None; voltage=None,None,None,59,True,ACTIVE,GUIDED,True
2017_07_18__15-26-30_620,APM:Copter-3.4.6,False,LocationGlobal:lat=41.519167;lon=-86.239493;alt=268.62,LocationGlobalRelative:lat=41.519167;lon=-86.239493;alt=19.88,LocationLocal:north=-29.4339199066;east=52.6834030151;down=-18.8726539612,Attitude:pitch=0.134625151753;yaw=0.637215137482;roll=-0.0884978547692,[-0.27; -0.08; -1.01],GPSInfo:fix=4;num_sat=10,0.260192245245,0.260192245245,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.364425393001,Rangefinder: distance=None; voltage=None,None,None,25,True,ACTIVE,GUIDED,True
2017_07_18__15-26-30_721,APM:Copter-3.4.6,False,LocationGlobal:lat=41.519167;lon=-86.239493;alt=268.62,LocationGlobalRelative:lat=41.519167;lon=-86.239493;alt=19.88,LocationLocal:north=-29.4339199066;east=52.6834030151;down=-18.8726539612,Attitude:pitch=0.134625151753;yaw=0.637215137482;roll=-0.0884978547692,[-0.27; -0.08; -1.01],GPSInfo:fix=4;num_sat=10,0.260192245245,0.260192245245,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.46635833,Rangefinder: distance=None; voltage=None,None,None,25,True,ACTIVE,GUIDED,True
2017_07_18__15-26-30_820,APM:Copter-3.4.6,False,LocationGlobal:lat=41.519167;lon=-86.239493;alt=268.62,LocationGlobalRelative:lat=41.519167;lon=-86.239493;alt=19.88,LocationLocal:north=-29.4339199066;east=52.6834030151;down=-18.8726539612,Attitude:pitch=0.134625151753;yaw=0.637215137482;roll=-0.0884978547692,[-0.27; -0.08; -1.01],GPSInfo:fix=4;num_sat=10,0.260192245245,0.260192245245,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.57002789,Rangefinder: distance=None; voltage=None,None,None,25,True,ACTIVE,GUIDED,True
2017_07_18__15-26-30_920,APM:Copter-3.4.6,False,LocationGlobal:lat=41.519167;lon=-86.239493;alt=268.62,LocationGlobalRelative:lat=41.519167;lon=-86.239493;alt=19.88,LocationLocal:north=-29.4339199066;east=52.6834030151;down=-18.8726539612,Attitude:pitch=-0.0658995360136;yaw=0.0817137956619;roll=-0.101291827857,[-0.27; -0.08; -1.01],GPSInfo:fix=4;num_sat=10,0.260192245245,0.260192245245,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.672787677,Rangefinder: distance=None; voltage=None,None,None,25,True,ACTIVE,GUIDED,True
2017_07_18__15-26-31_020,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5191661;lon=-86.2394951;alt=268.27,LocationGlobalRelative:lat=41.5191661;lon=-86.2394951;alt=19.53,LocationLocal:north=-29.53748703;east=52.5049591064;down=-18.5272045135,Attitude:pitch=-0.0658995360136;yaw=0.0817137956619;roll=-0.101291827857,[-0.06; -0.31; -1.21],GPSInfo:fix=4;num_sat=10,0.504876255989,0.504876255989,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.777210553,Rangefinder: distance=None; voltage=None,None,None,354,True,ACTIVE,GUIDED,True
2017_07_18__15-26-31_120,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5191661;lon=-86.2394951;alt=268.27,LocationGlobalRelative:lat=41.5191661;lon=-86.2394951;alt=19.53,LocationLocal:north=-29.53748703;east=52.5049591064;down=-18.5272045135,Attitude:pitch=-0.0658995360136;yaw=0.0817137956619;roll=-0.101291827857,[-0.06; -0.31; -1.21],GPSInfo:fix=4;num_sat=10,0.504876255989,0.504876255989,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.101415935,Rangefinder: distance=None; voltage=None,None,None,354,True,ACTIVE,GUIDED,True
2017_07_18__15-26-31_220,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5191661;lon=-86.2394951;alt=268.27,LocationGlobalRelative:lat=41.5191661;lon=-86.2394951;alt=19.53,LocationLocal:north=-29.53748703;east=52.5049591064;down=-18.5272045135,Attitude:pitch=0.0149658266455;yaw=-0.376810103655;roll=0.0401950590312,[-0.06; -0.31; -1.21],GPSInfo:fix=4;num_sat=10,0.504876255989,0.504876255989,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.204624047,Rangefinder: distance=None; voltage=None,None,None,354,True,ACTIVE,GUIDED,True
